review,stars
"The wipes are good. The packaging is not good. The first few careful and gentle open-and-close routines of the first package out of the whole box simply ripped the access port of the package. Can't be sure if the moisture can retain until I use all wipes in the package. I had to find another container to hold all the wipes from this torn package.",4
"Great wipes. Never had an issue with my baby. Only thing was the last two packs didn’t have to flip top on them.",4
"I didn't realize that a few of these packs of wipes don't have pop tops. It's ok though. Still good for the price. I used to go with Huggies wipes. I've used Amazon wipes before which are good as well. The only thing I don't like about these wipes is that when pulling one out you may get 1, 2, 3 more wipes attached to the one. They seem to be more stuck togetger tham the Highies brand when pulling one out. That can be frustrating to deal with when handling a blowout.",4
"Ordering this is tricky. You have to look very closely (I didn't) at the items. 9 out of 12 had the plastic dispenser top, but three didn't. I will not order these again.",4
"These sensitive wipes have been the best and save my baby's tushie. Slightly frustrated I ordered the 84 (box of 12) and four of the packs do not have the pop top as advertised. The sticker flap rips the wipes packaging when opening so wipes pull out in stuck-together clusters.",4
"Some are just simpler packs that tend to tear, meaning wipes are more likely to dry out.

It would be better value if they all had lids, even for a couple more bucks.",4
"Good buy and nice to always have them available in the house. I use these for personal use, (do not flush). Strong and soft. Great for hand clean-up and grandkids. Will reorder case when necessary.0",5
"I run a daycare. I buy these in bulk and love them. Soft smell. Not rashes. Sturdy wipes. I also collect the points from wash individual wipe pack!",5
"Feel soft. And last longer than other wipe",5
"I have been using these specific wipes since we had our first child! They hold up well, love the softness of them, and the thickness! You don’t have to worry about it ripping or your finger poking through when wiping. I repurchase this time and time again. I will say the last box I received about half of the box had no flip top attached. Which was fine with me since I can just use those to refill our wipes warmer. That was the only time that that has happened though! They usually always all come with the flip top, perfect for travel!",5
